permalink,wineryname,wineryowner,permitnumber,street,city,state,zipcode,county,lat,lng
/MA/SUFFOLK/BOSTON/DOWNEAST-CIDER-HOUSE-LLC/,DOWNEAST CIDER HOUSE LLC,DOWNEAST CIDER HOUSE LLC,MA-W-21036,256 MARGINAL ST,BOSTON,MA,2128,SUFFOLK,42.364424,-71.033479
/MA//PEMBROKE/ARTIS-WINERY-LLC/,ARTIS WINERY LLC,ARTIS WINERY LLC,MA-W-21037,300 OAK ST,PEMBROKE,MA,2359,,42.103483,-70.767188
/MA//HARVARD/CARLSON-ORCHARDS-INC/,CARLSON ORCHARDS INC.,CARLSON ORCHARDS INC.,MA-W-21038,115 OAK HILL RD,HARVARD,MA,1451,,42.500462,-71.563301
/MA/BARNSTABLE/EAST-FALMOUTH/CAPE-COD-WINERY-INC/,CAPE COD WINERY INC,CAPE COD WINERY INC,MA-W-25,4 OX BOW RD,EAST FALMOUTH,MA,2536,BARNSTABLE,41.577546,-70.577609
/MA/WORCESTER/BOLTON/NASHOBA-VALLEY-WINERY/,NASHOBA VALLEY WINERY,NASHOBA VALLEY SPIRITS LTD.,MA-W-26,100 WATTAQUADOCK HILL RD,BOLTON,MA,1740,WORCESTER,42.430161,-71.616272
/MA/SUFFOLK/BOSTON/AMERICAN-CRAFT-BREWERY-LLC/,AMERICAN CRAFT BREWERY LLC,AMERICAN CRAFT BREWERY LLC,MA-W-32,30 GERMANIA ST,BOSTON,MA,2130,SUFFOLK,42.314465,-71.103094
/MA/ESSEX/TOPSFIELD/ALFALFA-FARM/,ALFALFA FARM,ALFALFA FARM INC.,MA-W-33,267 ROWLEY BRIDGE RD,TOPSFIELD,MA,1983,ESSEX,42.602365,-70.964355
/MA/MIDDLESEX/LINCOLN/TURTLE-CREEK-WINERY/,TURTLE CREEK WINERY,THE LEXINGTON CONSULTING GROUP INC.,MA-W-39,28 BEAVER POND RD,LINCOLN,MA,1773,MIDDLESEX,42.419798,-71.306162
/MA/WORCHESTER/STURBRIDGE/HYLAND-ORCHARD-&-BREWERY/,HYLAND ORCHARD & BREWERY,HYLAND ORCHARD INC.,MA-W-40,199 ARNOLD RD,STURBRIDGE,MA,1566,WORCHESTER,42.139852,-72.109844
/MA/BERKSHIRE/RICHMOND/HILLTOP-ORCHARDS/,HILLTOP ORCHARDS,GROVE STREET ENTERPRISES INC.,MA-W-43,508 CANAAN RD,RICHMOND,MA,1254,BERKSHIRE,42.395702,-73.382443
/MA/BRISTOL/NORTH-DARTMOUTH/RUNNING-BROOK-VINEYARD-&-WINERY-INC/,RUNNING BROOK VINEYARD & WINERY INC.,RUNNING BROOK VINEYARD & WINERY INC.,MA-W-52,335 OLD FALL RIVER RD,NORTH DARTMOUTH,MA,2747,BRISTOL,41.679118,-70.999365
/MA/SUFFOLK/JAMAICA-PLAIN/CANTINA-BOSTONIA/,CANTINA BOSTONIA,21ST CENTURY FOODS INC.,MA-W-55,30A GERMANIA ST,JAMAICA PLAIN,MA,2130,SUFFOLK,42.314465,-71.103094
/MA/NANTUCKET/NANTUCKET/NANTUCKET-VINEYARD/,NANTUCKET VINEYARD,NANTUCKET VINEYARD LLC,MA-W-56,5 BARTLETT FARM RD,NANTUCKET,MA,2554,NANTUCKET,41.263609,-70.131438
/MA/BERKSHIRE/NEW-MARLBOROUGH/LES-TROIS-EMME/,LES TROIS EMME,LES TROIS EMME VINEYARD AND WINERY LLC,MA-W-58,8 KNIGHT RD,NEW MARLBOROUGH,MA,1230,BERKSHIRE,42.152541,-73.277582
/MA//SALEM/FAR-FROM-THE-TREE-LLC/,FAR FROM THE TREE LLC,FAR FROM THE TREE LLC,MA-WS-21001,102 JACKSON ST,SALEM,MA,1970,,42.514745,-70.899891
/MA/hampshire/SOUTH-HADLEY/STONEYBROOK-CIDER/,STONEYBROOK CIDER,STONEYBROOK CIDER LLC,MA-WS-21002,284 MORGAN ST,SOUTH HADLEY,MA,1075,hampshire,42.250686,-72.55657
/MD/QUEEN-ANNES/SUDLERSVILLE/TILMONS-ISLAND-WINERY/,TILMON'S ISLAND WINERY,HAMES DON TILMON,MD-W-15000,755 MILLINGTON RD,SUDLERSVILLE,MD,21668,QUEEN ANNES,39.199243,-75.863479
/MD/CALVERT/LUSBY/COVE-POINT-WINERY/,COVE POINT WINERY,TIMOTHY R. LEWIS,MD-W-15001,755 COVE POINT RD,LUSBY,MD,20657,CALVERT,38.384258,-76.423495
/MD/CALVERT/LUSBY/SOLOMONS-ISLAND-WINERY/,SOLOMONS ISLAND WINERY,SOLOMONS ISLAND WINERY LLC,MD-W-15003,515 GARNER LN,LUSBY,MD,20657,CALVERT,38.352686,-76.460414
/MD/QUEEN-ANNES/STEVENSVILLE/MARK-CASCIA-VINEYARDS/,MARK CASCIA VINEYARDS,MARK F. CASCIA,MD-W-15004,1200 THOMPSON CREEK RD,STEVENSVILLE,MD,21666,QUEEN ANNES,38.959406,-76.30817
/MD/FREDERICK/MOUNT-AIRY/BLACK-ANKLE-VINEYARDS/,BLACK ANKLE VINEYARDS,BLACK ANKLE VINEYARDS LLC,MD-W-15006,14463 BLACK ANKLE RD,MOUNT AIRY,MD,21771,FREDERICK,39.458828,-77.164342
/MD/TALBOT/ST-MICHAELS/ST-MICHAELS-WINERY/,ST. MICHAELS WINERY,ST. MICHAELS WINERY LLC,MD-W-15007,609 S TALBOT ST,ST MICHAELS,MD,21663,TALBOT,38.781132,-76.221954
/MD/CALVERT/OWINGS/FRIDAYS-CREEK-WINERY/,FRIDAYS CREEK WINERY,FRANK JOHN CLEARY,MD-W-15008,3485 CHANEYVILLE RD,OWINGS,MD,20736,CALVERT,38.679346,-76.673498
/MD/ANNE-ARUNDEL/HARWOOD/HEIMBUCH-ESTATE/,HEIMBUCH ESTATE,HEIMBUCH ESTATE VINEYARDS AND WINERY LLC,MD-W-15009,195 HARWOOD RD,HARWOOD,MD,20776,ANNE ARUNDEL,38.870629,-76.632394
/MD/CECIL/RISING-SUN/DOVE-VALLEY-LLC/,DOVE VALLEY LLC,DOVE VALLEY LLC,MD-W-15010,645 HARRISON RD,RISING SUN,MD,21911,CECIL,39.751814,-76.075279
/MD/CALVERT/ST-LEONARD/PERIGEAUX-VINEYARDS-AND-WINERY/,PERIGEAUX VINEYARDS AND WINERY,PERIGEAUX INC.,MD-W-15012,8650 MACKALL RD,ST LEONARD,MD,20685,CALVERT,38.420555,-76.50576
/MD/WORCESTER/EDEN/BORDELEAU-WINERY/,BORDELEAU WINERY,NOBLE LANDING LLC,MD-W-15014,3155 NOBLE FARM RD,EDEN,MD,21822,WORCESTER,38.279079,-75.722275
/MD/CECIL/ELKTON/TERRAPIN-STATION-WINERY/,TERRAPIN STATION WINERY,DIAMONDBACK WINE LLC,MD-W-15015,80 RICKETTS MILL RD,ELKTON,MD,21921,CECIL,39.637575,-75.839873
/MD/WASHINGTON/CLEAR-SPRING/KNOB-HALL-WINERY/,KNOB HALL WINERY,KH WINERY LIMITED PARTNERSHIP KNOB HALL WINERY LLC GENERAL PARTNER,MD-W-15017,14108 ST. PAUL RD,CLEAR SPRING,MD,21722,WASHINGTON,39.700677,-77.888287
/MD/FREDERICK/MIDDLETOWN/ORCHID-CELLAR-INC/,ORCHID CELLAR INC,ORCHID CELLAR INC,MD-W-15018,8546 PETE WILES RD,MIDDLETOWN,MD,21769,FREDERICK,39.467263,-77.548392
/MD/HARFORD/HAVRE-DE-GRACE/MOUNT-FELIX-WINERY/,MOUNT FELIX WINERY,MOUNT FELIX HOLDINGS LLC,MD-W-15020,2000 A LEVEL RD,HAVRE DE GRACE,MD,21078,HARFORD,39.561572,-76.128454
/MD/QUEEN-ANNES/CHURCH-HILL/CASSINELLI-WINERY-&-VINEYARDS/,CASSINELLI WINERY & VINEYARDS,CASSINELLI WINERY & VINEYARDS LLC,MD-W-15021,3830 CHURCH HILL RD,CHURCH HILL,MD,21623,QUEEN ANNES,39.12993,-75.99907
/MD/BALTIMORE-CITY/BALTIMORE/MUSA-INC/,MUSA INC.,MUSA INC.,MD-W-15023,4201 PULASKI HWY,BALTIMORE,MD,21224,BALTIMORE CITY,39.29622,-76.561364
/MD/TALBOT/EASTON/FAR-EASTERN-SHORE-WINERY/,FAR EASTERN SHORE WINERY,MESOZOIC TECHNOLOGIES LLC,MD-W-15024,7073 DOGWOOD TER,EASTON,MD,21601,TALBOT,38.743275,-76.062894
/MD/CALVERT/PRINCE-FREDERICK/RUNNING-HARE-VINEYARD/,RUNNING HARE VINEYARD,RUNNING HARE VINEYARD INC.,MD-W-15025,150 ADELINA RD,PRINCE FREDERICK,MD,20678,CALVERT,38.50854,-76.622252
/MD/HARFORD/CHURCHVILLE/LEGENDS-VINEYARD/,LEGENDS VINEYARD,LEGENDS VINEYARD LLC,MD-W-15026,521 ASBURY RD,CHURCHVILLE,MD,21028,HARFORD,39.541744,-76.259249
/MD/BALTIMORE/HYDES/DEJON-VINEYARDS/,DEJON VINEYARDS,DEJON VINEYARDS LLC,MD-W-15027,5300 HYDES RD,HYDES,MD,21082,BALTIMORE,39.484723,-76.491177
/MD/HARFORD/FOREST-HILL/HARFORD-VINEYARD-LLC/,HARFORD VINEYARD LLC,HARFORD VINEYARD LLC,MD-W-15028,1311 W JARRETTSVILLE RD,FOREST HILL,MD,21050,HARFORD,39.587586,-76.434246
/MD/SAINT-MARYS/LEONARDTOWN/PORT-OF-LEONARDTOWN-WINERY/,PORT OF LEONARDTOWN WINERY,SOUTHERN MARYLAND WINE GROWERS COOPERATIVE,MD-W-15031,23190 NEWTOWNE NECK RD,LEONARDTOWN,MD,20650,SAINT MARYS,38.304215,-76.657176
/MD/DORCHESTER/VIENNA/LAYTONS-CHANCE/,LAYTON'S CHANCE,LAYTON'S CHANCE VINEYARD AND WINERY LLC,MD-W-15032,4225 NEW BRIDGE RD,VIENNA,MD,21869,DORCHESTER,38.486685,-75.907974
/MD/SAINT-MARYS/LEONARDTOWN/CEAD-MILE-FAILTE/,CEAD MILE FAILTE,BRUNO CELLARS LLC,MD-W-15033,19860 PEAR HILL RD,LEONARDTOWN,MD,20650,SAINT MARYS,38.219393,-76.560722
/MD/WORCESTER/WHALEYVILLE/COSTA-VENTOSA-LLC/,COSTA VENTOSA LLC,COSTA VENTOSA LLC,MD-W-15034,9031 WHALEYVILLE RD,WHALEYVILLE,MD,21872,WORCESTER,38.42483,-75.258766
/MD/CARROLL/HAMPSTEAD/GALLOPING-GOOSE-VINEYARDS-LLC/,GALLOPING GOOSE VINEYARDS LLC,GALLOPING GOOSE VINEYARDS LLC,MD-W-15035,4326 MAPLE GROVE RD,HAMPSTEAD,MD,21074,CARROLL,39.655295,-76.84035
/MD/MONTGOMERY/DICKERSON/COSTA-VENTOSA-LLC/,COSTA VENTOSA LLC,COSTA VENTOSA LLC,MD-W-15036,18125 COMUS RD,DICKERSON,MD,20842,MONTGOMERY,39.250944,-77.379552
/MD/CARROLL/DETOUR/DETOUR-VINEYARD-AND-WINERY-INC/,DETOUR VINEYARD AND WINERY INC.,DETOUR VINEYARD AND WINERY INC.,MD-W-15037,7933 FOREST STREAM CLUB RD,DETOUR,MD,21757,CARROLL,39.611605,-77.283039
/MD/FREDERICK/JEFFERSON/DISTILLERY-LANE-CIDERWORKS/,DISTILLERY LANE CIDERWORKS,DISTILLERY LANE CIDERWORKS LLC,MD-W-15038,5533 GAPLAND RD,JEFFERSON,MD,21755,FREDERICK,39.386669,-77.620338
/MD/FREDERICK/THURMONT/CATOCTIN-BREEZE-VINEYARD/,CATOCTIN BREEZE VINEYARD,CATOCTIN BREEZE VINEYARD LLP,MD-W-15040,15184 RODDY RD,THURMONT,MD,21788,FREDERICK,39.64727,-77.39085
/MD/PRINCE-GEORGES/BRANDYWINE/ROMANO-VINEYARD-&-WINERY/,ROMANO VINEYARD & WINERY,GOLDEN LEAF FARM LLC,MD-W-15041,15715 BALD EAGLE SCHOOL RD,BRANDYWINE,MD,20613,PRINCE GEORGES,38.675404,-76.731731
/MD/BALTIMORE/PARKTON/ROYAL-RABBIT-VINEYARDS/,ROYAL RABBIT VINEYARDS,ROYAL RABBIT VINEYARDS LLC,MD-W-15042,1090 JORDAN SAWMILL RD,PARKTON,MD,21120,BALTIMORE,39.689899,-76.641576
/MD/SOMERSET/PRINCESS-ANNE/GREAT-SHOALS-WINERY/,GREAT SHOALS WINERY,GREAT SHOALS WINERY LLC,MD-W-15043,26431 MASON WEBSTER RD,PRINCESS ANNE,MD,21853,SOMERSET,38.24719,-75.835611
/MD/HARFORD/DARLINGTON/BONITA-WINERY-&-VINEYARD/,BONITA WINERY & VINEYARD,BONITA FARM,MD-W-15045,3745 HARMONY CHURCH RD,DARLINGTON,MD,21034,HARFORD,39.603539,-76.199241
/MD/ANNE-ARUNDEL/ANNAPOLIS/GREAT-FROGS-LLC/,GREAT FROGS LLC,GREAT FROGS LLC,MD-W-15046,3218 HARNESS CREEK RD,ANNAPOLIS,MD,21403,ANNE ARUNDEL,38.943623,-76.514885
/MD/BALTIMORE-CITY/BALTIMORE/ALICEANNA-WINERY/,ALICEANNA WINERY,ERIK BANDZAK,MD-W-15047,641 S. STREEPER ST,BALTIMORE,MD,21224,BALTIMORE CITY,39.284445,-76.576186
/MD/CARROLL/WESTMINSTER/OLD-WESTMINSTER-VINEYARD/,OLD WESTMINSTER VINEYARD,OLD WESTMINSTER WINERY LLC,MD-W-15049,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,CARROLL,39.589054,-77.029033
/MD/FREDERICK/FREDERICK/BIG-CORK-VINEYARDS/,BIG CORK VINEYARDS,ROHRERSVILLE VINEYARDS LLC,MD-W-15050,221 A N EAST ST,FREDERICK,MD,21701,FREDERICK,39.416661,-77.404997
/MD/CAROLINE/FEDERALSBURG/St-Michaels-Winery/,St. Michaels Winery,ST. MICHAELS WINERY LLC,MD-W-15051,1300 INDUSTRIAL PARKWAY,FEDERALSBURG,MD,21632,CAROLINE,38.685989,-75.758789
/MD/BALTIMORE/OWINGS-MILLS/E-VINO/,E VINO,THE CULT WINE GROUP INC.,MD-W-15052,11201 DOLFIELD BLVD,OWINGS MILLS,MD,21117,BALTIMORE,39.419135,-76.806749
/MD/CAROLINE/FEDERALSBURG/GREAT-SHOALS-WINERY/,GREAT SHOALS WINERY,GREAT SHOALS WINERY LLC,MD-W-15053,1300 INDUSTRIAL PARKWAY,FEDERALSBURG,MD,21632,CAROLINE,38.685989,-75.758789
/MD/CECIL/CHESAPEAKE-CITY/CHATEAU-BU-DE/,CHATEAU BU-DE,CHATEAU BU-DE LLC,MD-W-15054,237 BOHEMIA MANOR FARM LANE LN,CHESAPEAKE CITY,MD,21915,CECIL,39.472402,-75.861054
/MD/MONTGOMERY/SILVER-SPRING/GREAT-SHOALS-WINERY/,GREAT SHOALS WINERY,GREAT SHOALS WINERY LLC,MD-W-15055,14526 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,MONTGOMERY,39.094469,-77.002293
/MD/KENT/KENNEDYVILLE/CHATEAU-BU-DE/,CHATEAU BU DE,CHATEAU BU-DE LLC,MD-W-15056,12441 VANSANTS CORNER RD,KENNEDYVILLE,MD,21645,KENT,39.317838,-75.928342
/MD/PRINCE-GEORGES/BRANDYWINE/GEMENY-WINERY-&-VINEYARD-LLC/,GEMENY WINERY & VINEYARD LLC,GEMENY WINERY & VINEYARD LLC,MD-W-15057,8606 CEDARVILLE RD,BRANDYWINE,MD,20613,PRINCE GEORGES,38.662697,-76.857438
/MD/KENT/CHESTERTOWN/DOGWOOD-FARMS/,DOGWOOD FARMS,DOGWOOD FARMS LLC,MD-W-15058,495 PEAR TREE POINT RD,CHESTERTOWN,MD,21620,KENT,39.221861,-76.02654
/MD/CARROLL/WESTMINSTER/GREAT-SHOALS-WINERY/,GREAT SHOALS WINERY,GREAT SHOALS WINERY LLC,MD-W-15059,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,CARROLL,39.589054,-77.029033
/MD/Kent/KENNEDYVILLE/CROW-VINEYARD-&-WINERY-LLC/,CROW VINEYARD & WINERY LLC,CROW VINEYARD & WINERY LLC,MD-W-20057,12441 VANSANTS CORNER RD,KENNEDYVILLE,MD,21645,Kent,39.317838,-75.928342
/MD/Frederick-County/MYERSVILLE/CABIN-VINEYARD-LLC/,CABIN VINEYARD LLC,CABIN VINEYARD LLC,MD-W-20146,11131 A PLEASANT WALK RD,MYERSVILLE,MD,21773,Frederick County,39.542929,-77.589851
/MD//DAVIDSONVILLE/THE-VINEYARDS-AT-DODON-LLC/,THE VINEYARDS AT DODON LLC,THE VINEYARDS AT DODON LLC,MD-W-20354,391 DODON RD,DAVIDSONVILLE,MD,21035,,38.899956,-76.620056
/MD/WASHINGTON/SMITHSBURG/RED-HEIFER-WINERY/,RED HEIFER WINERY,RED HEIFER WINERY LLC,MD-W-20364,24606 RAVEN ROCK RD,SMITHSBURG,MD,21783,WASHINGTON,39.66701,-77.51152
/MD/Frederick/MOUNT-AIRY/DRAGONFLY-FARMS/,DRAGONFLY FARMS,CLAUDIA NAMI,MD-W-20545,7670 TALBOT RUN RD,MOUNT AIRY,MD,21771,Frederick,39.444756,-77.14844
/MD/Montgomery/OLNEY/THE-WINERY-AT-OLNEY/,THE WINERY AT OLNEY,FRONT PORCH MICRO WINERY LLC,MD-W-21001,18127 TOWN CENTER DR,OLNEY,MD,20832,Montgomery,39.152514,-77.061398
/MD/Baltimore/MONKTON/MILLSTONE-CELLARS/,MILLSTONE CELLARS,MILLSTONE CELLARS LLC,MD-W-21002,2029 MONKTON RD,MONKTON,MD,21111,Baltimore,39.57623,-76.610114
/MD//THURMONT/SPRINGFIELD-MANOR-WINERY-&-DISTILLERY-LLC/,SPRINGFIELD MANOR WINERY & DISTILLERY LLC,SPRINGFIELD MANOR WINERY & DISTILLERY LLC,MD-W-21003,11836 AUBURN RD,THURMONT,MD,21788,,39.558705,-77.433538
/MD/Queen-Anne's/CHESTERTOWN/SALISA-LLC/,SALISA LLC,SALISA LLC,MD-W-21004,265 PEAR TREE POINT RD,CHESTERTOWN,MD,21620,Queen Anne's,39.220853,-76.023767
/MD/Talbot/CORDOVA/TIDEWATER-VINEYARDS-LLC/,TIDEWATER VINEYARDS LLC,TIDEWATER VINEYARDS LLC,MD-W-21005,11138 THREE BRIDGE BRANCH RD,CORDOVA,MD,21625,Talbot,38.880268,-75.991454
/MD//KENNEDYVILLE/SPRINGFIELD-MANOR-WINERY-&-DISTILLERY-LLC/,SPRINGFIELD MANOR WINERY & DISTILLERY LLC,SPRINGFIELD MANOR WINERY & DISTILLERY LLC,MD-W-21006,12441 VANSANTS CORNER RD,KENNEDYVILLE,MD,21645,,39.317838,-75.928342
/MD//NORTH-EAST/ELK-MANOR-WINERY/,ELK MANOR WINERY,ELK MANOR OPERATIONS LLC,MD-W-21007,88 RIVERS EDGE RD,NORTH EAST,MD,21901,,39.500542,-75.932575
/MD/Allegany/CUMBERLAND/CHARIS-WINERY-INC/,CHARIS WINERY INC,CHARIS WINERY INC,MD-W-21008,17 HOWARD ST,CUMBERLAND,MD,21502,Allegany,39.648872,-78.761187
/MD//WESTMINSTER/HARMONY-VINEYARDS-AND-WINERY/,HARMONY VINEYARDS AND WINERY,HARMONY FARM INC.,MD-W-21009,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,,39.589054,-77.029033
/MD/Frederick/FREDERICK/CELEBRATION-CELLARS-WINERY-LLC/,CELEBRATION CELLARS WINERY LLC,CELEBRATION CELLARS WINERY LLC,MD-W-21010,9831 FOX RD,FREDERICK,MD,21702,Frederick,39.509028,-77.455334
/MD//POOLESVILLE/DRY-SENECA-CREEK-VINEYARDS/,DRY SENECA CREEK VINEYARDS,ROCKLANDS FARM LLC,MD-W-21011,14525 MONTEVIDEO RD,POOLESVILLE,MD,20837,,39.093831,-77.346754
/MD/Cecil/NORTH-EAST/TURKEY-POINT-VINEYARD-LLC/,TURKEY POINT VINEYARD LLC,TURKEY POINT VINEYARD LLC,MD-W-21012,2963 TURKEY POINT RD,NORTH EAST,MD,21901,Cecil,39.518086,-75.958521
/MD/Washington/ROHRERSVILLE/TURKEY-POINT-VINEYARD-LLC/,TURKEY POINT VINEYARD LLC,TURKEY POINT VINEYARD LLC,MD-W-21013,4236 MAIN ST,ROHRERSVILLE,MD,21779,Washington,39.430233,-77.662496
/MD/Carroll-County/WESTMINSTER/SERPENT-RIDGE-VINEYARD/,SERPENT RIDGE VINEYARD,ROCHE & SMITH VINEYARD LLC,MD-W-21014,2962 NICODEMUS RD,WESTMINSTER,MD,21157,Carroll County,39.494315,-77.004615
/MD/Prince-Georges/BELTSVILLE/THE-WINERY-AT-OLNEY/,THE WINERY AT OLNEY,FRONT PORCH MICRO WINERY LLC,MD-W-21015,11890 OLD BALTIMORE PIKE,BELTSVILLE,MD,20705,Prince Georges,39.050801,-76.8896
/MD/Queen-Annes/CHESTERTOWN/CLOVELLY-VINEYARD-LLC/,CLOVELLY VINEYARD LLC,CLOVELLY VINEYARD LLC,MD-W-21016,301 CLOVELLY LN,CHESTERTOWN,MD,21620,Queen Annes,39.218866,-76.069004
/MD/Anne-Arundel/DAVIDSONVILLE/CLOVELLY-VINEYARD-LLC/,CLOVELLY VINEYARD LLC,CLOVELLY VINEYARD LLC,MD-W-21017,391 DODON RD,DAVIDSONVILLE,MD,21035,Anne Arundel,38.899956,-76.620056
/MD/Washington/KENNEDYVILLE/BODEGAS-GONZALEZ-RUGGIERO-LLC/,BODEGAS GONZALEZ RUGGIERO LLC,BODEGAS GONZALEZ RUGGIERO LLC,MD-W-21018,12441 VANSANTS CORNER RD,KENNEDYVILLE,MD,21645,Washington,39.317838,-75.928342
/MD/Baltimore-City/BALTIMORE/CHARM-CITY-MEADWORKS-LLC/,CHARM CITY MEADWORKS LLC,CHARM CITY MEADWORKS LLC,MD-W-21019,3511 8TH AVE,BALTIMORE,MD,21226,Baltimore City,39.2317,-76.573969
/MD/CAROLINE/MARYDEL/MOUNT-ZION-ORCHARD/,MOUNT ZION ORCHARD,GERALD L. GODFREY,MD-W-21020,18150 TEMPLEVILLE RD,MARYDEL,MD,21649,CAROLINE,39.10568,-75.785698
/MD/Cecil/RISING-SUN/BODEGAS-GONZALEZ-RUGGIERO-LLC/,BODEGAS GONZALEZ RUGGIERO LLC,BODEGAS GONZALEZ RUGGIERO LLC,MD-W-21021,527 CALVERT RD,RISING SUN,MD,21911,Cecil,39.690042,-76.01188
/MD//PARKTON/CROSSROAD-COMPANY-LLC/,CROSSROAD COMPANY LLC,CROSSROAD COMPANY LLC,MD-W-21022,17912 YORK RD,PARKTON,MD,21120,,39.615855,-76.659908
/MD//SHARPSBURG/ANTIETAM-CREEK-VINEYARDS-LLC/,ANTIETAM CREEK VINEYARDS LLC,ANTIETAM CREEK VINEYARDS LLC,MD-W-21023,4835 BRANCH AVE,SHARPSBURG,MD,21782,,39.445576,-77.743392
/MD/Frederick/NEW-MARKET/NEW-MARKET-PLAINS-LLC/,NEW MARKET PLAINS LLC,NEW MARKET PLAINS LLC,MD-W-21024,11111 W BALDWIN RD,NEW MARKET,MD,21774,Frederick,39.378423,-77.286772
/MD//FEDERALSBURG/FAULKNER-BRANCH-CIDERY-&-DISTILLING-LLC/,FAULKNER BRANCH CIDERY & DISTILLING LLC,FAULKNER BRANCH CIDERY & DISTILLING LLC,MD-W-21025,1300 INDUSTRIAL PARK RD,FEDERALSBURG,MD,21632,,38.685989,-75.758789
/MD/Montgomery/DICKERSON/SUGARLOAF-MOUNTAIN-VINEYARD/,SUGARLOAF MOUNTAIN VINEYARD,SUGARLOAF MOUNTAIN SUNLIGHT VINEYARD LLC,MD-W-21026,18125 COMUS RD,DICKERSON,MD,20842,Montgomery,39.250944,-77.379552
/MD/Montgomery/SILVER-SPRING/THE-URBAN-WINERY/,THE URBAN WINERY,FIG TREE WINERY LLC,MD-W-21027,949 A BONIFANT ST,SILVER SPRING,MD,20910,Montgomery,38.993905,-77.025747
/MD//COCKEYSVILLE/MILLSTONE-CELLARS-LLC/,MILLSTONE CELLARS LLC,MILLSTONE CELLARS LLC,MD-W-21028,10840 WILLIAMSON LN,COCKEYSVILLE,MD,21030,,39.483086,-76.651456
/MD/Carroll/WESTMINSTER/LINKS-BRIDGE-VINEYARDS-LLC/,LINKS BRIDGE VINEYARDS LLC,LINKS BRIDGE VINEYARDS LLC,MD-W-21029,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,Carroll,39.589054,-77.029033
/MD/Washington/ROHRERSVILLE/BIG-CORK-VINEYARDS/,BIG CORK VINEYARDS,ROHRERSVILLE VINEYARDS LLC,MD-W-21030,4236 MAIN ST,ROHRERSVILLE,MD,21779,Washington,39.430233,-77.662496
/MD/United-States/HAGERSTOWN/COOL-RIDGE-VINEYARD/,COOL RIDGE VINEYARD,COOL RIDGE CORPORATION INC,MD-W-21031,19638 COOL HOLLOW RD,HAGERSTOWN,MD,21740,United States,39.575375,-77.683703
/MD//MIDDLETOWN/WILLOW-OAKS-LLC/,WILLOW OAKS LLC,WILLOW OAKS LLC,MD-W-21032,6219 HARLEY RD,MIDDLETOWN,MD,21769,,39.402881,-77.576441
/MD/Carroll/WESTMINSTER/HIDDEN-HILLS-WINERY-HOME-OF-FINE-WINES-LLC/,HIDDEN HILLS WINERY-HOME OF FINE WINES LLC,HIDDEN HILLS WINERY-HOME OF FINE WINES LLC,MD-W-21033,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,Carroll,39.589054,-77.029033
/MD/FREDERICK/MIDDLETOWN/MAZZAROTH-VINEYARD/,MAZZAROTH VINEYARD,MAZZAROTH VINEYARD LLC,MD-W-21034,8333 MYERSVILLE RD,MIDDLETOWN,MD,21769,FREDERICK,39.464311,-77.526916
/MD/Wicomico/PARSONSBURG/SHELTON-VINEYARDS-LLC/,SHELTON VINEYARDS LLC,SHELTON VINEYARDS LLC,MD-W-21035,8498 PITTSVILLE RD,PARSONSBURG,MD,21849,Wicomico,38.423337,-75.443373
/MD/Washington/FUNKSTOWN/BLUE-MOUNTAIN-WINE-CRAFTERS-LLC/,BLUE MOUNTAIN WINE CRAFTERS LLC,BLUE MOUNTAIN WINE CRAFTERS LLC,MD-W-21036,8 E MAPLE ST,FUNKSTOWN,MD,21734,Washington,39.60892,-77.708344
/MD/USA/THURMONT/LINKS-BRIDGE-VINEYARDS-LLC/,LINKS BRIDGE VINEYARDS LLC,LINKS BRIDGE VINEYARDS LLC,MD-W-21037,8830 OLD LINKS BRIDGE RD,THURMONT,MD,21788,USA,39.532,-77.359652
/MD/Prince-Georges/HYATTSVILLE/MARYLAND-MEADWORKS-LLC/,MARYLAND MEADWORKS LLC,MARYLAND MEADWORKS LLC,MD-W-21038,4700 RHODE ISLAND AVE,HYATTSVILLE,MD,20781,Prince Georges,38.946721,-76.94564
/MD/Maryland/DUNKIRK/WHISTLE-STOP-WINERY-LLC/,WHISTLE STOP WINERY LLC,WHISTLE STOP WINERY LLC,MD-W-21039,1355 JEWELL RD,DUNKIRK,MD,20754,Maryland,38.751556,-76.629886
/MD/Washington/HAGERSTOWN/OLNEY-WINERY-AT-STONE-HOUSE-SQUARE/,OLNEY WINERY AT STONE HOUSE SQUARE,LORMAJOTE LLC,MD-W-21040,12810 SHANK FARM WAY,HAGERSTOWN,MD,21742,Washington,39.664485,-77.699796
/MD/Carroll/WESTMINSTER/MARYLAND-WINE-CELLARS-LLC/,MARYLAND WINE CELLARS LLC,MARYLAND WINE CELLARS LLC,MD-W-21041,1550 OLD WESTMINSTER RD,WESTMINSTER,MD,21157,Carroll,39.589054,-77.029033
